Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification(s) / SDGs,ARB Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year
ACR137,2009,ACR-US-137-2009-511-5135 to 5334,200,2/2/21,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Version 1.0,Illinois,ILLINOIS,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077109,6/2/16,2021
ACR137,2008,ACR-US-137-2008-512-7347 to 7716,370,1/7/21,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Version 1.0,Illinois,ILLINOIS,US,,No,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org Foundation's Donors,6/2/16,2021
ACR137,2009,ACR-US-137-2009-511-3501 to 3900,400,8/18/20,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Version 1.0,Illinois,ILLINOIS,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076752,6/2/16,2020
ACR137,2009,ACR-US-137-2009-511-4201 to 4550,350,8/18/20,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Version 1.0,Illinois,ILLINOIS,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076752,6/2/16,2020
ACR137,2008,ACR-US-137-2008-512-1 to 100,100,4/22/20,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Version 1.0,Illinois,ILLINOIS,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076105,6/2/16,2020
ACR137,2008,ACR-US-137-2008-512-101 to 7346,7246,4/1/20,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Version 1.0,Illinois,ILLINOIS,US,,No,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org's donors,6/2/16,2020
ACR137,2007,ACR-US-137-2007-513-4272 to 4272,1,2/22/19,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Version 1.0,Illinois,ILLINOIS,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,6/2/16,2019
ACR137,2007,ACR-US-137-2007-513-1 to 4271,4271,10/2/18,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Version 1.0,Illinois,ILLINOIS,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,6/2/16,2018
ACR137,2007,ACR-US-137-2007-214-201169652 to 201171132,1481,12/12/17,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Version 1.0,Illinois,ILLINOIS,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of Portland General Electric Port Westward Facility under the OR CO2 Standard,12/17/07,2017
ACR137,2010,ACR-US-137-2010-510-1 to 445,445,10/4/17,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Version 1.0,Illinois,ILLINOIS,US,,No,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org's donors,6/2/16,2017
ACR137,2006,ACR-US-137-2006-213-201168699 to 201169063,365,1/30/15,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Version 1.0,Illinois,ILLINOIS,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of PPM Energy's Klamath Cogeneration Facility under the OR CO2 Standard,12/17/07,2015
ACR137,2007,ACR-US-137-2007-214-201169252 to 201169651,400,7/9/13,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Version 1.0,Illinois,ILLINOIS,US,,No,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers,12/17/07,2013
ACR137,2007,ACR-US-137-2007-214-201169152 to 201169251,100,7/19/12,"Truck Stop Electrification, Illinois",Transport / Fleet Efficiency,Version 1.0,Illinois,ILLINOIS,US,,No,Carbonfund.org,On Behalf of Third Party,Quarterly Retirements,12/17/07,2012
ACR138,2009,ACR-US-138-2009-507-1819 to 2025,207,4/21/21,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Version 1.0,Indiana,INDIANA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Diesel Direct,6/2/16,2021
ACR138,2008,ACR-US-138-2008-508-21 to 4548,4528,4/21/21,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Version 1.0,Indiana,INDIANA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Diesel Direct,6/2/16,2021
ACR138,2008,ACR-US-138-2008-508-1 to 20,20,1/18/21,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Version 1.0,Indiana,INDIANA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Williot Business Travel: The Good Traveler,6/2/16,2021
ACR138,2009,ACR-US-138-2009-507-1619 to 1818,200,4/6/20,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Version 1.0,Indiana,INDIANA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,The Good Traveler Oct 2019:RMI,6/2/16,2020
ACR138,2009,ACR-US-138-2009-507-1419 to 1618,200,4/6/20,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Version 1.0,Indiana,INDIANA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,The Good Traveler Nov 2019:RMI,6/2/16,2020
ACR138,2009,ACR-US-138-2009-507-972 to 1418,447,4/6/20,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Version 1.0,Indiana,INDIANA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,The Good Traveler Jan 2020:RMI,6/2/16,2020
ACR138,2009,ACR-US-138-2009-507-672 to 971,300,4/6/20,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Version 1.0,Indiana,INDIANA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,The Good Traveler  Dec 2019:RMI,6/2/16,2020
ACR138,2009,ACR-US-138-2009-507-1 to 671,671,4/6/20,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Version 1.0,Indiana,INDIANA,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,"C&S Engineering Air Travel , The Good Traveler",6/2/16,2020
ACR138,2007,ACR-US-138-2007-509-1 to 2260,2260,10/2/18,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Version 1.0,Indiana,INDIANA,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,6/2/16,2018
ACR138,2007,ACR-US-138-2007-216-201172285 to 201173861,1577,12/12/17,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Version 1.0,Indiana,INDIANA,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of Portland General Electric Port Westward Facility under the OR CO2 Standard,12/17/07,2017
ACR138,2010,ACR-US-138-2010-506-1 to 260,260,10/4/17,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Version 1.0,Indiana,INDIANA,US,,No,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org's donors,6/2/16,2017
ACR138,2006,ACR-US-138-2006-215-201171905 to 201172284,380,1/30/15,"Truck Stop Electrification, Indiana",Transport / Fleet Efficiency,Version 1.0,Indiana,INDIANA,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of PPM Energy's Klamath Cogeneration Facility under the OR CO2 Standard,12/17/07,2015
ACR139,2008,ACR-US-139-2008-504-1301 to 1479,179,8/18/20,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Version 1.0,Kentucky,KENTUCKY,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076752,6/2/16,2020
ACR139,2009,ACR-US-139-2009-503-301 to 421,121,8/18/20,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Version 1.0,Kentucky,KENTUCKY,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076752,6/2/16,2020
ACR139,2008,ACR-US-139-2008-504-1 to 100,100,4/22/20,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Version 1.0,Kentucky,KENTUCKY,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076105,6/2/16,2020
ACR139,2010,ACR-US-139-2010-502-27 to 78,52,2/22/19,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Version 1.0,Kentucky,KENTUCKY,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,6/2/16,2019
ACR139,2007,ACR-US-139-2007-505-1 to 786,786,10/2/18,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Version 1.0,Kentucky,KENTUCKY,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,6/2/16,2018
ACR139,2010,ACR-US-139-2010-502-1 to 26,26,10/4/17,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Version 1.0,Kentucky,KENTUCKY,US,,No,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org's donors,6/2/16,2017
ACR139,2007,ACR-US-139-2007-218-201174157 to 201174658,502,7/13/15,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Version 1.0,Kentucky,KENTUCKY,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of CF's Donors,12/17/07,2015
ACR139,2006,ACR-US-139-2006-217-201173862 to 201174156,295,1/30/15,"Truck Stop Electrification, Kentucky",Transport / Fleet Efficiency,Version 1.0,Kentucky,KENTUCKY,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of PPM Energy's Klamath Cogeneration Facility under the OR CO2 Standard,12/17/07,2015
ACR140,2008,ACR-US-140-2008-500-2601 to 4174,1574,7/8/21,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Version 1.0,Louisiana,LOUISIANA,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org Foundation's Donor,6/2/16,2021
ACR140,2008,ACR-US-140-2008-500-101 to 2600,2500,7/8/21,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Version 1.0,Louisiana,LOUISIANA,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org Foundation's Donor,6/2/16,2021
ACR140,2010,ACR-US-140-2010-498-1 to 237,237,2/2/21,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Version 1.0,Louisiana,LOUISIANA,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077109,6/2/16,2021
ACR140,2009,ACR-US-140-2009-499-2001 to 2300,300,8/18/20,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Version 1.0,Louisiana,LOUISIANA,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076752,6/2/16,2020
ACR140,2008,ACR-US-140-2008-500-1 to 100,100,4/22/20,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Version 1.0,Louisiana,LOUISIANA,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076105,6/2/16,2020
ACR140,2007,ACR-US-140-2007-220-201175708 to 201176943,1236,10/2/18,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Version 1.0,Louisiana,LOUISIANA,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,12/17/07,2018
ACR140,2007,ACR-US-140-2007-501-1001 to 2063,1063,12/12/17,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Version 1.0,Louisiana,LOUISIANA,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of Portland General Electric Port Westward Facility under the OR CO2 Standard,6/2/16,2017
ACR140,2007,ACR-US-140-2007-501-1 to 1000,1000,10/4/17,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Version 1.0,Louisiana,LOUISIANA,US,,No,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org's donors,6/2/16,2017
ACR140,2006,ACR-US-140-2006-219-201174659 to 201175707,1049,2/7/17,"Truck Stop Electrification, Louisianna",Transport / Fleet Efficiency,Version 1.0,Louisiana,LOUISIANA,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of CF's Donors,12/17/07,2017
ACR141,2010,ACR-US-141-2010-494-44 to 243,200,2/2/21,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Version 1.0,Maryland,MARYLAND,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077109,6/2/16,2021
ACR141,2009,ACR-US-141-2009-495-2433 to 2632,200,8/18/20,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Version 1.0,Maryland,MARYLAND,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076752,6/2/16,2020
ACR141,2009,ACR-US-141-2009-495-1033 to 1132,100,4/22/20,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Version 1.0,Maryland,MARYLAND,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076118,6/2/16,2020
ACR141,2009,ACR-US-141-2009-495-1 to 1032,1032,1/13/20,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Version 1.0,Maryland,MARYLAND,US,,No,"Element Markets Emissions, LLC",Environmental Benefit,On behalf of American University,6/2/16,2020
ACR141,2008,ACR-US-141-2008-496-2001 to 3968,1968,1/13/20,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Version 1.0,Maryland,MARYLAND,US,,No,"Element Markets Emissions, LLC",Environmental Benefit,On behalf of American University,6/2/16,2020
ACR141,2008,ACR-US-141-2008-496-1 to 2000,2000,7/19/19,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Version 1.0,Maryland,MARYLAND,US,,No,Carbonfund.org,Retail Program Requirements,Retired on behalf of Carbonfund.org's donors,6/2/16,2019
ACR141,2007,ACR-US-141-2007-497-1 to 2083,2083,10/2/18,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Version 1.0,Maryland,MARYLAND,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,6/2/16,2018
ACR141,2007,ACR-US-141-2007-223-201178387 to 201179849,1463,10/2/18,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Version 1.0,Maryland,MARYLAND,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,12/17/07,2018
ACR141,2006,ACR-US-141-2006-222-201177164 to 201178386,1223,11/8/16,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Version 1.0,Maryland,MARYLAND,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of PGE's Port Westward Project under the OR CO2 Standard,12/17/07,2016
ACR141,2005,ACR-US-141-2005-221-201176944 to 201177163,220,7/9/13,"Truck Stop Electrification, Maryland",Transport / Fleet Efficiency,Version 1.0,Maryland,MARYLAND,US,,No,Carbonfund.org,Retail Program Requirements,Retirement on behalf of Carbonfund.org customers,12/17/07,2013
ACR142,2009,ACR-US-142-2009-491-401 to 515,115,2/2/21,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Version 1.0,Michigan,MICHIGAN,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077109,6/2/16,2021
ACR142,2008,ACR-US-142-2008-492-1701 to 1785,85,8/18/20,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Version 1.0,Michigan,MICHIGAN,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076752,6/2/16,2020
ACR142,2008,ACR-US-142-2008-492-1 to 100,100,4/22/20,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Version 1.0,Michigan,MICHIGAN,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076105,6/2/16,2020
ACR142,2010,ACR-US-142-2010-490-1 to 78,78,2/22/19,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Version 1.0,Michigan,MICHIGAN,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,6/2/16,2019
ACR142,2010,ACR-US-142-2010-490-79 to 95,17,12/14/18,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Version 1.0,Michigan,MICHIGAN,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of PPM Energy Klamath Expansion Project,6/2/16,2018
ACR142,2007,ACR-US-142-2007-493-1 to 710,710,10/2/18,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Version 1.0,Michigan,MICHIGAN,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,6/2/16,2018
ACR142,2007,ACR-US-142-2007-224-201179929 to 201180204,276,1/15/16,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Version 1.0,Michigan,MICHIGAN,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of CF Donors,12/17/07,2016
ACR142,2007,ACR-US-142-2007-224-201179850 to 201179928,79,10/14/15,"Truck Stop Electrification, Michigan",Transport / Fleet Efficiency,Version 1.0,Michigan,MICHIGAN,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of CF Donors,12/17/07,2015
ACR143,2010,ACR-US-143-2010-486-1 to 41,41,2/2/21,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Version 1.0,Minnesota,MINNESOTA,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077109,6/2/16,2021
ACR143,2008,ACR-US-143-2008-488-776 to 825,50,2/2/21,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Version 1.0,Minnesota,MINNESOTA,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077109,6/2/16,2021
ACR143,2008,ACR-US-143-2008-488-701 to 775,75,1/8/21,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Version 1.0,Minnesota,MINNESOTA,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077111,6/2/16,2021
ACR143,2009,ACR-US-143-2009-487-1 to 75,75,8/18/20,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Version 1.0,Minnesota,MINNESOTA,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076752,6/2/16,2020
ACR143,2008,ACR-US-143-2008-488-1 to 100,100,4/22/20,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Version 1.0,Minnesota,MINNESOTA,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076105,6/2/16,2020
ACR143,2007,ACR-US-143-2007-489-1 to 409,409,10/2/18,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Version 1.0,Minnesota,MINNESOTA,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,6/2/16,2018
ACR143,2007,ACR-US-143-2007-225-201180205 to 201180224,20,1/30/15,"Truck Stop Electrification, Minnesota",Transport / Fleet Efficiency,Version 1.0,Minnesota,MINNESOTA,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of PPM Energy's Klamath Expansion Project Facility under the OR CO2 Standard,12/17/07,2015
ACR144,2010,ACR-US-144-2010-482-1 to 72,72,2/2/21,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Version 1.0,Mississippi,MISSISSIPPI,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077109,6/2/16,2021
ACR144,2008,ACR-US-144-2008-484-701 to 900,200,1/8/21,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Version 1.0,Mississippi,MISSISSIPPI,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077111,6/2/16,2021
ACR144,2008,ACR-US-144-2008-484-1145 to 1504,360,1/8/21,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Version 1.0,Mississippi,MISSISSIPPI,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077111,6/2/16,2021
ACR144,2008,ACR-US-144-2008-484-901 to 1100,200,1/8/21,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Version 1.0,Mississippi,MISSISSIPPI,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077111,6/2/16,2021
ACR144,2008,ACR-US-144-2008-484-1101 to 1144,44,8/18/20,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Version 1.0,Mississippi,MISSISSIPPI,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076752,6/2/16,2020
ACR144,2008,ACR-US-144-2008-484-1 to 100,100,4/22/20,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Version 1.0,Mississippi,MISSISSIPPI,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076105,6/2/16,2020
ACR144,2007,ACR-US-144-2007-485-1 to 802,802,10/2/18,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Version 1.0,Mississippi,MISSISSIPPI,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,6/2/16,2018
ACR144,2006,ACR-US-144-2006-226-201181224 to 201181696,473,11/8/16,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Version 1.0,Mississippi,MISSISSIPPI,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of PGE's Port Westward Project under the OR CO2 Standard,12/17/07,2016
ACR144,2007,ACR-US-144-2007-227-201181697 to 201182165,469,7/13/15,"Truck Stop Electrification, Mississippi",Transport / Fleet Efficiency,Version 1.0,Mississippi,MISSISSIPPI,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of CF's Donors,12/17/07,2015
ACR145,2008,ACR-US-145-2008-480-101 to 986,886,6/23/21,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Version 1.0,Missouri,MISSOURI,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00079239,6/2/16,2021
ACR145,2009,ACR-US-145-2009-479-1 to 14,14,6/23/21,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Version 1.0,Missouri,MISSOURI,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00079239,6/2/16,2021
ACR145,2009,ACR-US-145-2009-479-31 to 630,600,6/23/21,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Version 1.0,Missouri,MISSOURI,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00079239,6/2/16,2021
ACR145,2010,ACR-US-145-2010-478-1 to 98,98,2/2/21,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Version 1.0,Missouri,MISSOURI,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077109,6/2/16,2021
ACR145,2009,ACR-US-145-2009-479-631 to 730,100,8/18/20,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Version 1.0,Missouri,MISSOURI,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076752,6/2/16,2020
ACR145,2008,ACR-US-145-2008-480-1 to 100,100,4/22/20,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Version 1.0,Missouri,MISSOURI,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076105,6/2/16,2020
ACR145,2007,ACR-US-145-2007-481-1001 to 1134,134,10/2/18,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Version 1.0,Missouri,MISSOURI,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,6/2/16,2018
ACR145,2007,ACR-US-145-2007-481-1 to 1000,1000,4/10/18,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Version 1.0,Missouri,MISSOURI,US,,No,Carbonfund.org,On Behalf of Third Party,Retired on Behalf of the UUA-GA,6/2/16,2018
ACR145,2007,ACR-US-145-2007-229-201180587 to 201181223,637,12/12/17,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Version 1.0,Missouri,MISSOURI,US,,No,The Climate Trust,On Behalf of Third Party,"Retired on behalf of (30 credits) PPM - Energy - Klamath Expansion Project Facility under the OR CO2 Standard, (607 credits) Portland General Electric Port Westward Facility",12/17/07,2017
ACR145,2007,ACR-US-145-2007-229-201180576 to 201180586,11,12/12/17,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Version 1.0,Missouri,MISSOURI,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of Portland General Electric Port Westward Facility under the OR CO2 Standard,12/17/07,2017
ACR145,2006,ACR-US-145-2006-228-201180225 to 201180575,351,1/30/15,"Truck Stop Electrification, Missouri",Transport / Fleet Efficiency,Version 1.0,Missouri,MISSOURI,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of PPM Energy's Klamath Cogeneration Facility under the OR CO2 Standard,12/17/07,2015
ACR146,2008,ACR-US-146-2008-476-101 to 400,300,6/23/21,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Version 1.0,Nebraska,NEBRASKA,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00079239,6/2/16,2021
ACR146,2010,ACR-US-146-2010-474-1 to 52,52,2/2/21,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Version 1.0,Nebraska,NEBRASKA,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077109,6/2/16,2021
ACR146,2008,ACR-US-146-2008-476-585 to 800,216,1/8/21,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Version 1.0,Nebraska,NEBRASKA,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00077111,6/2/16,2021
ACR146,2008,ACR-US-146-2008-476-401 to 584,184,8/18/20,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Version 1.0,Nebraska,NEBRASKA,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076199,6/2/16,2020
ACR146,2008,ACR-US-146-2008-476-1 to 100,100,4/22/20,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Version 1.0,Nebraska,NEBRASKA,US,,No,"Natural Capital Partners Americas, LLC",On Behalf of Third Party,Customer ID 00076105,6/2/16,2020
ACR146,2007,ACR-US-146-2007-477-1 to 673,673,10/2/18,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Version 1.0,Nebraska,NEBRASKA,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,6/2/16,2018
ACR146,2007,ACR-US-146-2007-231-201185505 to 201185942,438,10/2/18,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Version 1.0,Nebraska,NEBRASKA,US,,No,Carbonfund.org,Retail Program Requirements,Retired on Behalf of Carbonfund.org's Donors,12/17/07,2018
ACR146,2006,ACR-US-146-2006-230-201185294 to 201185504,211,1/30/15,"Truck Stop Electrification, Nebraska",Transport / Fleet Efficiency,Version 1.0,Nebraska,NEBRASKA,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of PPM Energy's Klamath Cogeneration Facility under the OR CO2 Standard,12/17/07,2015
ACR147,2008,ACR-US-147-2008-472-919 to 1459,541,4/21/21,"Truck Stop Electrification, New Jersey",Transport / Fleet Efficiency,Version 1.0,New Jersey,NEW JERSEY,US,,No,Bonneville Environmental Foundation,On Behalf of Third Party,Diesel Direct,6/2/16,2021
